,sueldo_basico,categoria,ausencias,cantidad_hijos,sueldo
43094,74800,A,1,2,77600
43095,68600,A,0,3,72220
43096,11500,C,1,2,15500
43097,15000,A,2,0,16300
43098,56000,C,2,0,58500
43099,77400,C,2,3,82150
43100,15600,C,0,3,20420
43101,83900,B,0,0,85970
43102,28100,B,2,1,30850
43103,72600,B,0,2,76170
43104,56000,C,1,1,59250
43105,16900,A,1,3,20450
43106,24000,A,2,0,25300
43107,18200,C,0,3,23020
43108,47700,C,1,3,52450
43109,68200,A,1,2,71000
43110,13100,B,0,3,17420
43111,21900,A,0,0,23270
43112,56600,B,1,1,59350
43113,87700,B,1,2,91200
43114,54500,C,2,2,58500
43115,40300,A,1,1,42350
43116,61800,B,1,3,66050
43117,78100,C,2,1,81350
43118,26700,C,1,1,29950
43119,27600,A,2,1,29650
43120,49400,A,2,1,51450
43121,72500,A,0,0,73870
43122,41000,A,2,1,43050
43123,37500,C,1,1,40750
43124,32000,B,0,2,35570
43125,85900,C,2,2,89900
43126,47400,A,0,0,48770
43127,65100,B,2,1,67850
43128,82500,B,0,3,86820
43129,33300,C,2,1,36550
43130,35300,A,1,3,38850
43131,66400,A,0,0,67770
43132,47700,A,0,1,49820
43133,25700,B,1,0,27700
43134,77900,C,1,3,82650
43135,12700,A,2,3,16250
43136,71800,C,2,1,75050
43137,72400,B,2,1,75150
43138,65600,C,2,1,68850
43139,54600,C,1,0,57100
43140,62900,C,0,3,67720
43141,24400,B,0,2,27970
43142,17400,C,1,2,21400
43143,13900,C,1,0,16400
43144,28300,B,1,0,30300
43145,34700,B,0,1,37520
43146,75000,A,0,0,76370
43147,85700,A,1,2,88500
43148,51800,A,2,2,54600
43149,83400,A,1,2,86200
43150,20900,B,0,1,23720
43151,31500,A,0,0,32870
43152,83300,C,2,0,85800
43153,32600,B,2,3,36850
43154,58300,B,0,0,60370
43155,71400,A,0,0,72770
43156,52400,C,1,0,54900
43157,74500,C,1,1,77750
43158,32000,B,0,2,35570
43159,10400,A,1,1,12450
43160,51500,C,2,0,54000
43161,28000,C,1,1,31250
43162,21000,B,0,1,23820
43163,71800,B,1,0,73800
43164,13500,C,1,0,16000
43165,22200,C,1,1,25450
43166,36600,A,1,1,38650
43167,83700,B,0,0,85770
43168,61000,B,1,2,64500
43169,80800,A,2,0,82100
43170,38400,A,1,0,39700
43171,63900,B,2,2,67400
43172,38000,C,1,3,42750
43173,33000,C,0,1,36320
43174,36300,C,2,1,39550
43175,37700,A,0,0,39070
43176,72000,C,2,3,76750
43177,10200,B,2,2,13700
43178,22800,B,2,2,26300
43179,81200,A,1,0,82500
43180,54800,A,2,2,57600
43181,85600,B,0,2,89170
43182,65200,A,2,3,68750
43183,26700,A,2,3,30250
43184,12500,A,2,0,13800
43185,84400,A,1,1,86450
43186,17100,C,0,3,21920
43187,25700,A,2,2,28500
43188,84600,A,0,1,86720
43189,27700,A,0,0,29070
43190,37300,B,2,1,40050
43191,15300,C,1,1,18550
43192,67900,B,2,1,70650
43193,84500,B,0,3,88820
43194,85800,B,0,0,87870
43195,45600,B,1,3,49850
43196,69600,A,2,3,73150
43197,31300,A,2,3,34850
43198,73300,B,0,2,76870
43199,83000,A,1,2,85800
43200,75500,B,0,1,78320
43201,27500,A,2,2,30300
43202,36200,B,1,1,38950
43203,88900,C,2,0,91400
43204,75900,B,2,0,77900
43205,19000,B,2,3,23250
43206,75900,C,0,1,79220
43207,50500,C,0,0,53070
43208,61700,B,2,1,64450
43209,51300,A,0,3,54920
43210,57300,C,1,2,61300
43211,87300,C,2,3,92050
43212,52700,B,0,2,56270
43213,87700,A,1,0,89000
43214,63900,B,2,3,68150
43215,83600,A,1,0,84900
43216,32500,B,2,3,36750
43217,70400,C,1,3,75150
43218,37400,B,2,0,39400
43219,71800,A,0,3,75420
43220,50200,B,1,0,52200
43221,54800,A,0,3,58420
43222,30500,C,0,0,33070
43223,80500,A,2,0,81800
43224,20500,B,1,3,24750
43225,58400,A,1,0,59700
43226,46600,A,0,2,49470
43227,41200,B,0,3,45520
43228,46700,C,2,2,50700
43229,53900,B,1,3,58150
43230,87500,A,1,1,89550
43231,87300,C,2,3,92050
43232,37700,A,0,2,40570
43233,48300,C,1,1,51550
43234,58700,C,0,1,62020
43235,16700,C,0,0,19270
43236,54500,C,0,3,59320
43237,73800,C,2,2,77800
43238,23700,B,2,3,27950
43239,75200,B,1,2,78700
43240,33500,B,2,3,37750
43241,76800,C,2,0,79300
43242,10400,C,2,1,13650
43243,80600,C,2,2,84600
43244,23000,B,1,1,25750
43245,53100,C,0,2,57170
43246,67200,C,2,1,70450
43247,19700,B,1,2,23200
43248,34000,A,1,3,37550
43249,49200,B,0,1,52020
43250,28200,C,0,3,33020
43251,17800,C,2,2,21800
43252,30900,A,0,0,32270
43253,67200,A,1,0,68500
43254,42100,A,2,0,43400
43255,13400,B,1,0,15400
43256,10000,A,0,0,11370
43257,87000,A,1,2,89800
43258,25600,B,2,2,29100
43259,41100,C,0,2,45170
43260,85500,C,1,3,90250
43261,13000,B,2,1,15750
43262,33800,B,2,1,36550
43263,47600,C,0,2,51670
43264,66100,B,2,1,68850
43265,83700,A,0,3,87320
43266,61900,C,0,1,65220
43267,56100,C,1,2,60100
43268,66200,C,2,1,69450
43269,41300,C,1,0,43800
43270,59800,C,1,2,63800
43271,89000,A,0,1,91120
43272,60800,B,1,3,65050
43273,61800,C,1,0,64300
43274,19400,A,0,3,23020
43275,16300,C,1,1,19550
43276,12900,B,2,0,14900
43277,17800,A,1,1,19850
43278,43700,A,2,3,47250
43279,49200,A,2,1,51250
43280,77300,C,2,0,79800
43281,81300,C,1,3,86050
43282,39600,B,2,2,43100
43283,46500,A,1,1,48550
43284,16000,C,1,0,18500
43285,89600,B,2,0,91600
43286,52000,C,2,3,56750
43287,28600,B,0,0,30670
43288,86300,A,2,3,89850
43289,11000,B,2,0,13000
43290,74800,B,0,2,78370
43291,37700,C,1,2,41700
43292,74800,A,1,3,78350
43293,60000,C,2,3,64750
43294,23800,A,0,1,25920
43295,49400,A,2,1,51450
43296,88900,C,0,1,92220
43297,69500,C,0,2,73570
43298,62300,C,2,1,65550
43299,81900,B,0,0,83970
43300,71300,B,1,1,74050
43301,74300,B,1,3,78550
43302,26900,B,1,3,31150
43303,72200,C,1,3,76950
43304,38100,A,1,2,40900
43305,49300,C,1,3,54050
43306,29700,B,0,0,31770
43307,74700,C,2,2,78700
43308,30800,B,2,3,35050
43309,67600,B,0,3,71920
43310,89600,C,1,3,94350
43311,38800,A,1,1,40850
43312,26400,A,1,0,27700
43313,61000,B,0,1,63820
43314,11900,A,0,0,13270
43315,21200,A,0,3,24820
43316,49700,A,1,2,52500
43317,77100,C,0,0,79670
43318,15400,C,2,3,20150
43319,40800,C,2,2,44800
43320,17700,B,0,2,21270
43321,49900,B,2,1,52650
43322,73200,A,2,0,74500
43323,56200,C,1,3,60950
43324,88200,A,0,2,91070
43325,50200,A,2,2,53000
43326,78000,C,1,1,81250
43327,64600,B,0,1,67420
43328,37000,B,2,0,39000
43329,53300,B,0,2,56870
43330,57600,A,1,0,58900
43331,59800,B,1,0,61800
43332,89400,A,2,3,92950
43333,64600,B,2,3,68850
43334,26400,C,2,0,28900
43335,60100,C,1,1,63350
43336,25300,C,0,3,30120
43337,63200,B,1,3,67450
43338,16700,A,1,0,18000
43339,56100,B,2,0,58100
43340,55300,A,0,1,57420
43341,36800,C,2,3,41550
43342,62900,C,2,1,66150
43343,56400,B,0,3,60720
43344,29800,B,1,0,31800
43345,61500,A,0,0,62870
43346,33600,C,0,3,38420
43347,71100,B,0,2,74670
43348,12600,A,2,0,13900
43349,57300,C,0,2,61370
43350,73400,A,2,1,75450
43351,16700,A,0,3,20320
43352,69800,A,0,3,73420
43353,23800,C,0,2,27870
43354,41900,A,1,0,43200
43355,82400,C,2,1,85650
43356,73600,A,0,1,75720
43357,44700,C,1,0,47200
43358,35300,A,2,3,38850
43359,24700,B,1,2,28200
43360,39200,C,2,3,43950
43361,55900,B,2,3,60150
43362,49300,C,0,0,51870
43363,87600,B,2,2,91100
43364,83500,B,0,1,86320
43365,89900,C,0,0,92470
43366,85500,C,1,3,90250
43367,59700,B,1,1,62450
43368,27300,C,1,0,29800
43369,87000,C,0,3,91820
43370,79500,B,2,1,82250
43371,56400,B,2,0,58400
43372,55200,A,2,1,57250
43373,54900,B,0,0,56970
43374,63900,C,1,0,66400
43375,74200,B,1,1,76950
43376,14200,B,2,0,16200
43377,35700,B,2,3,39950
43378,63400,A,2,2,66200
43379,20000,A,0,3,23620
43380,13800,B,0,0,15870
43381,12600,A,1,0,13900
43382,23600,C,2,2,27600
43383,43200,A,0,2,46070
43384,36900,A,2,2,39700
43385,29600,A,0,3,33220
43386,46600,C,2,3,51350
43387,63400,B,1,1,66150
43388,29100,C,1,2,33100
43389,73500,B,1,0,75500
43390,25700,C,1,1,28950
43391,75900,C,1,0,78400
43392,29600,A,0,2,32470
43393,53700,B,2,1,56450
43394,89500,C,2,3,94250
43395,84500,B,1,1,87250
43396,57400,A,2,2,60200
43397,43500,B,1,0,45500
43398,14200,A,1,2,17000
43399,62200,B,0,0,64270
43400,38700,A,1,0,40000
43401,36100,C,1,1,39350
43402,41100,A,0,1,43220
43403,37500,A,1,1,39550
43404,69800,B,0,0,71870
43405,43800,A,2,3,47350
43406,36300,A,1,2,39100
43407,64800,A,1,3,68350
43408,79900,A,1,2,82700
43409,51900,C,0,2,55970
43410,79400,C,0,0,81970
43411,78600,C,2,2,82600
43412,38300,C,2,1,41550
43413,80600,C,2,3,85350
43414,71300,C,2,1,74550
43415,83300,C,2,3,88050
43416,71800,B,0,2,75370
43417,15900,B,1,1,18650
43418,75300,B,2,3,79550
43419,41600,C,2,3,46350
43420,76400,C,2,0,78900
43421,44800,B,1,3,49050
43422,53000,A,0,0,54370
43423,85900,C,1,2,89900
43424,78700,A,1,2,81500
43425,22000,B,2,0,24000
43426,66400,B,0,3,70720
43427,44300,B,0,0,46370
43428,42900,B,1,3,47150
43429,32300,A,2,2,35100
43430,85400,C,1,0,87900
43431,13000,C,0,2,17070
43432,68600,A,0,3,72220
43433,23100,A,2,0,24400
43434,42000,C,2,0,44500
43435,16000,B,2,2,19500
43436,28900,A,0,3,32520
43437,82200,B,1,1,84950
43438,73600,B,1,2,77100
43439,36700,B,0,1,39520
43440,20300,C,0,0,22870
43441,89100,C,1,1,92350
43442,12700,C,2,0,15200
43443,61000,B,1,2,64500
43444,61300,B,2,1,64050
43445,87200,A,2,3,90750
43446,70900,B,2,2,74400
43447,38200,C,2,2,42200
43448,42400,A,1,0,43700
43449,11200,B,0,1,14020
43450,55900,B,2,1,58650
43451,22200,C,0,2,26270
43452,52300,C,1,1,55550
43453,86400,C,1,0,88900
43454,75200,B,1,1,77950
43455,64400,C,2,0,66900
43456,38300,A,1,3,41850
43457,54300,A,0,1,56420
43458,22500,A,2,3,26050
43459,84400,A,1,0,85700
43460,33000,A,2,2,35800
43461,56200,C,0,0,58770
43462,20600,A,2,3,24150
43463,27000,C,1,3,31750
43464,57300,A,1,2,60100
43465,35200,C,0,0,37770
43466,12600,B,0,0,14670
43467,66600,C,0,3,71420
43468,12900,B,2,1,15650
43469,34300,B,1,1,37050
43470,44500,C,0,1,47820
43471,48200,A,0,1,50320
43472,64900,B,2,3,69150
43473,86700,A,2,1,88750
43474,18700,B,1,0,20700
43475,19700,A,0,2,22570
43476,42300,C,1,2,46300
43477,78200,C,0,1,81520
43478,21900,A,1,3,25450
43479,73300,C,1,0,75800
43480,47500,C,0,0,50070
43481,65600,B,2,1,68350
43482,62900,A,1,3,66450
43483,40100,C,1,2,44100
43484,37500,A,0,0,38870
43485,87300,A,1,1,89350
43486,17200,B,1,3,21450
43487,71700,C,1,1,74950
43488,54800,A,0,3,58420
43489,44000,C,2,2,48000
43490,78500,C,2,3,83250
43491,40200,A,2,0,41500
43492,33100,C,1,3,37850
43493,87900,A,1,3,91450
43494,66100,A,0,3,69720
43495,88100,B,1,0,90100
43496,58700,C,0,1,62020
43497,34300,C,0,2,38370
43498,26200,C,0,0,28770
43499,76000,C,1,1,79250
43500,86700,A,0,2,89570
43501,78900,A,2,1,80950
43502,53600,A,1,1,55650
43503,52000,B,2,1,54750
43504,47100,A,1,1,49150
43505,60700,C,2,0,63200
43506,49900,B,0,0,51970
43507,59200,B,2,2,62700
43508,88000,B,0,2,91570
43509,78200,B,2,1,80950
43510,15700,A,1,0,17000
43511,42200,A,2,0,43500
43512,23500,A,0,3,27120
43513,23600,A,2,3,27150
43514,60100,A,0,1,62220
43515,16100,A,2,2,18900
43516,15000,A,1,1,17050
43517,14300,C,0,2,18370
43518,59000,B,2,2,62500
43519,41500,A,0,0,42870
43520,55200,A,2,0,56500
43521,62700,C,2,0,65200
43522,18900,C,0,1,22220
43523,50400,B,2,1,53150
43524,25800,B,0,0,27870
43525,53100,C,2,1,56350
43526,78300,B,1,0,80300
43527,83400,C,0,2,87470
43528,88800,C,2,3,93550
43529,47300,B,2,3,51550
43530,25000,C,0,3,29820
43531,83700,C,0,2,87770
43532,80900,B,2,2,84400
43533,60900,B,1,0,62900
43534,88600,A,1,0,89900
43535,68200,B,1,1,70950
43536,46900,C,0,3,51720
43537,56100,A,2,1,58150
43538,79900,B,2,0,81900
43539,53800,B,1,3,58050
43540,30000,B,2,0,32000
43541,59200,A,1,1,61250
43542,18900,A,0,3,22520
43543,41000,C,1,1,44250
43544,63700,A,1,3,67250
43545,81800,A,2,1,83850
43546,59800,B,0,1,62620
43547,40400,B,2,1,43150
43548,79500,C,0,0,82070
43549,11000,A,1,2,13800
43550,21300,C,1,1,24550
43551,69700,C,0,2,73770
43552,25600,C,2,2,29600
43553,78700,B,1,2,82200
43554,75200,A,2,2,78000
43555,44000,A,0,1,46120
43556,31500,B,0,1,34320
43557,50000,A,1,1,52050
43558,18600,B,2,0,20600
43559,56200,B,2,2,59700
43560,55800,A,1,1,57850
43561,54000,A,1,3,57550
43562,55400,C,1,1,58650
43563,25900,B,2,0,27900
43564,15600,A,2,3,19150
43565,45300,C,0,3,50120
43566,73500,B,2,0,75500
43567,53000,B,0,1,55820
43568,53600,A,0,1,55720
43569,53800,A,1,1,55850
43570,30400,A,2,3,33950
43571,22000,C,1,2,26000
43572,20800,B,1,1,23550
43573,48600,A,1,3,52150
43574,70500,B,0,0,72570
43575,18600,A,1,1,20650
43576,65700,C,0,3,70520
43577,49100,A,2,0,50400
43578,56600,C,2,2,60600
43579,73100,A,0,2,75970
43580,47500,C,1,1,50750
43581,69700,C,0,0,72270
43582,67500,A,1,0,68800
43583,41700,A,1,1,43750
43584,83800,A,2,2,86600
43585,42000,B,1,1,44750
43586,72500,C,2,2,76500
43587,70200,B,2,1,72950
43588,67300,C,2,0,69800
43589,25900,C,2,0,28400
43590,60500,A,1,1,62550
43591,10600,B,0,2,14170
43592,57600,B,0,3,61920
43593,70000,C,0,0,72570
43594,86000,A,2,2,88800
43595,16700,A,1,2,19500
43596,17100,C,0,3,21920
43597,77200,C,1,0,79700
43598,20200,B,0,3,24520
43599,50700,A,0,0,52070
43600,89900,C,0,1,93220
43601,76600,B,1,2,80100
43602,35200,C,0,1,38520
43603,76400,C,1,2,80400
43604,88900,C,2,3,93650
43605,66600,A,1,3,70150
43606,75800,B,2,0,77800
43607,22900,C,0,3,27720
43608,53500,C,0,3,58320
43609,40900,C,2,2,44900
43610,55400,A,1,0,56700
43611,58100,C,1,3,62850
43612,62100,A,0,3,65720
43613,36700,A,1,3,40250
43614,43000,A,1,3,46550
43615,47700,C,0,1,51020
43616,70100,B,1,1,72850
43617,39500,C,2,1,42750
43618,22300,C,2,1,25550
43619,39300,C,0,3,44120
43620,88100,B,1,2,91600
43621,37700,C,2,3,42450
43622,76400,C,1,3,81150
43623,38400,B,1,3,42650
43624,83600,B,2,1,86350
43625,87600,B,2,2,91100
43626,18700,B,0,1,21520
43627,25100,A,0,3,28720
43628,76400,B,1,2,79900
43629,54400,A,1,0,55700
43630,43000,A,2,1,45050
43631,45100,A,1,0,46400
43632,80900,C,1,2,84900
43633,52100,A,1,3,55650
43634,36500,C,1,0,39000
43635,19300,B,2,1,22050
43636,37600,C,2,0,40100
43637,32800,C,0,1,36120
43638,69000,B,0,1,71820
43639,37500,C,0,2,41570
43640,82000,B,0,2,85570
43641,24800,B,1,3,29050
43642,54400,B,0,0,56470
43643,24600,A,0,3,28220
43644,10200,B,2,0,12200
43645,65800,B,1,1,68550
43646,64700,A,0,3,68320
43647,21100,C,0,0,23670
43648,50600,C,2,0,53100
43649,61900,B,2,0,63900
43650,65800,C,2,2,69800
43651,54900,A,1,1,56950
43652,49200,A,0,2,52070
43653,64800,A,0,1,66920
43654,35000,A,1,2,37800
43655,77800,B,1,1,80550
43656,69200,B,0,0,71270
43657,29700,A,2,3,33250
43658,28600,A,1,2,31400
43659,33600,C,0,2,37670
43660,72200,C,2,0,74700
43661,28000,B,1,2,31500
43662,76600,C,2,1,79850
43663,41300,A,2,1,43350
43664,17300,B,1,0,19300
43665,62300,A,1,2,65100
43666,88400,C,1,1,91650
43667,47400,A,2,3,50950
43668,81600,A,1,3,85150
43669,78400,A,0,0,79770
43670,79000,A,2,1,81050
43671,84000,C,0,0,86570
43672,17100,C,2,0,19600
43673,22400,A,0,1,24520
43674,40000,C,1,2,44000
43675,41800,A,0,3,45420
43676,72900,C,1,1,76150
43677,46300,A,0,1,48420
43678,57800,C,0,2,61870
43679,13400,A,2,1,15450
43680,60400,B,0,0,62470
43681,25100,C,2,1,28350
43682,24400,A,0,0,25770
43683,40900,B,1,1,43650
43684,30200,C,1,3,34950
43685,76600,C,0,1,79920
43686,69900,A,1,3,73450
43687,19300,A,1,2,22100
43688,10600,A,2,0,11900
43689,59900,A,1,1,61950
43690,58900,B,0,1,61720
43691,12100,A,2,2,14900
43692,55500,A,1,2,58300
43693,79000,B,1,2,82500
43694,71500,C,2,1,74750
43695,87500,C,0,2,91570
43696,80600,A,0,3,84220
43697,31000,B,1,3,35250
43698,78700,A,0,3,82320
43699,79100,A,1,0,80400
43700,23200,C,2,1,26450
43701,50700,A,1,2,53500
43702,53400,B,0,1,56220
43703,77700,B,1,1,80450
43704,28200,A,1,1,30250
43705,84700,B,0,2,88270
43706,41500,C,0,1,44820
43707,40600,A,0,2,43470
43708,26000,A,2,0,27300
43709,12500,C,1,0,15000
43710,15400,C,0,1,18720
43711,29400,C,2,1,32650
43712,53300,A,1,1,55350
43713,76200,B,1,2,79700
43714,28200,B,1,2,31700
43715,88300,B,0,3,92620
43716,70000,A,0,1,72120
43717,31000,B,2,1,33750
43718,54700,A,0,2,57570
43719,65200,C,1,3,69950
43720,84000,C,0,1,87320
43721,83200,B,2,1,85950
43722,28500,C,2,0,31000
43723,15200,C,1,2,19200
43724,30000,C,0,3,34820
43725,43000,A,2,0,44300
43726,15800,A,1,3,19350
43727,64700,C,1,2,68700
43728,20800,B,1,2,24300
43729,16700,A,2,0,18000
43730,43200,A,0,0,44570
43731,46400,B,1,1,49150
43732,16500,A,2,1,18550
43733,83700,A,1,2,86500
43734,48900,A,1,1,50950
43735,20300,C,1,2,24300
43736,84700,C,0,1,88020
43737,31700,A,2,0,33000
43738,34200,C,0,1,37520
43739,63100,A,1,3,66650
43740,19300,C,2,3,24050
43741,87400,B,0,0,89470
43742,55100,B,0,1,57920
43743,39100,A,1,2,41900
43744,38000,B,0,0,40070
43745,87400,A,2,0,88700
43746,70400,B,2,2,73900
43747,22400,C,2,3,27150
43748,81400,A,1,2,84200
43749,14900,B,2,2,18400
43750,76000,B,0,2,79570
43751,88500,A,1,2,91300
43752,10900,A,1,3,14450
43753,14700,B,1,1,17450
43754,58300,A,2,1,60350
43755,20200,A,0,2,23070
43756,32500,A,1,0,33800
43757,54400,B,0,0,56470
43758,37000,A,0,0,38370
43759,54100,C,1,0,56600
43760,36900,A,1,1,38950
43761,57700,C,0,0,60270
43762,49600,B,2,0,51600
43763,76000,B,0,3,80320
43764,70800,A,1,3,74350
43765,57400,C,0,1,60720
43766,31300,B,1,2,34800
43767,15000,A,1,0,16300
43768,56800,A,2,0,58100
43769,15200,C,2,3,19950
43770,55500,A,0,2,58370
43771,38600,A,0,1,40720
43772,73700,B,0,3,78020
43773,30800,A,0,3,34420
43774,43300,B,1,0,45300
43775,35300,A,1,1,37350
43776,43500,C,1,2,47500
43777,89700,C,0,0,92270
43778,61100,C,2,1,64350
43779,36800,C,2,2,40800
43780,51700,B,0,1,54520
43781,77000,B,0,1,79820
43782,85000,A,2,1,87050
43783,78700,C,0,1,82020
43784,19700,A,0,2,22570
43785,40300,A,2,1,42350
43786,85900,C,2,2,89900
43787,37800,C,1,0,40300
43788,76900,A,1,1,78950
43789,69800,C,0,1,73120
43790,64300,C,1,2,68300
43791,72400,A,1,1,74450
43792,54300,A,2,1,56350
43793,70500,B,0,2,74070
43794,73500,A,0,2,76370
43795,39500,C,0,0,42070
43796,53500,A,1,2,56300
43797,35100,B,2,2,38600
43798,25000,C,1,2,29000
43799,58600,A,0,1,60720
43800,70900,B,0,1,73720
43801,63900,A,2,1,65950
43802,51900,C,2,3,56650
43803,75400,B,2,3,79650
43804,47200,C,1,1,50450
43805,79800,B,0,0,81870
43806,72900,B,1,0,74900
43807,49400,C,2,2,53400
43808,71800,A,0,3,75420
43809,33100,C,0,1,36420
43810,67900,B,0,1,70720
43811,21600,C,2,1,24850
43812,39200,C,1,0,41700
43813,88400,B,2,1,91150
43814,67200,A,0,3,70820
43815,33100,C,0,1,36420
43816,68000,A,0,0,69370
43817,17300,A,1,1,19350
43818,51000,B,2,0,53000
43819,22700,C,0,0,25270
43820,23000,C,2,2,27000
43821,74000,C,0,3,78820
43822,48900,B,0,3,53220
43823,64300,C,2,3,69050
43824,16600,A,1,2,19400
43825,71100,C,2,0,73600
43826,67600,B,1,3,71850
43827,41700,B,2,2,45200
43828,55000,A,0,0,56370
43829,11300,B,2,1,14050
43830,46500,C,2,0,49000
43831,57600,B,0,3,61920
43832,31800,B,2,0,33800
43833,17800,B,2,3,22050
43834,28600,A,2,1,30650
43835,76900,B,1,1,79650
43836,54600,A,1,0,55900
43837,36600,C,2,0,39100
43838,64500,A,0,2,67370
43839,59500,C,1,3,64250
43840,49100,C,1,0,51600
43841,37300,A,0,2,40170
43842,85400,C,2,0,87900
43843,40400,C,1,3,45150
43844,47400,C,2,0,49900
43845,66000,A,0,2,68870
43846,55700,C,1,2,59700
43847,58500,C,1,1,61750
43848,82600,C,1,2,86600
43849,29200,C,0,3,34020
43850,63300,B,0,0,65370
43851,14400,B,2,3,18650
43852,50300,B,0,0,52370
43853,12400,C,1,2,16400
43854,46000,C,2,0,48500
43855,89100,A,1,0,90400
43856,78600,C,1,0,81100
43857,89400,C,0,3,94220
43858,13300,A,2,3,16850
43859,39000,C,0,2,43070
43860,49300,C,2,2,53300
43861,32600,B,0,0,34670
43862,20800,B,0,3,25120
43863,80400,C,2,2,84400
43864,33600,A,2,2,36400
43865,61000,B,2,1,63750
43866,53000,A,2,2,55800
43867,78400,B,0,0,80470
43868,70700,C,0,3,75520
43869,68600,A,1,1,70650
43870,64700,B,2,0,66700
43871,12800,B,1,3,17050
43872,12800,A,1,3,16350
43873,27600,C,0,3,32420
43874,56800,A,0,3,60420
43875,26300,B,0,1,29120
43876,70500,C,0,0,73070
43877,29500,A,0,2,32370
43878,40600,C,0,2,44670
43879,51300,B,0,1,54120
43880,17700,C,2,3,22450
43881,24700,A,1,0,26000
43882,51000,B,1,1,53750
43883,14400,C,1,2,18400
43884,40300,B,1,0,42300
43885,44400,B,0,2,47970
43886,66300,B,1,2,69800
43887,57500,A,2,3,61050
43888,32200,B,1,0,34200
43889,63000,C,0,2,67070
43890,38800,C,2,0,41300
43891,60200,B,1,3,64450
43892,35100,A,1,0,36400
43893,55500,A,0,3,59120
43894,35800,B,1,1,38550
43895,68100,A,0,1,70220
43896,77000,C,2,0,79500
43897,12100,B,0,3,16420
43898,20500,C,2,0,23000
43899,21300,A,1,2,24100
43900,23100,B,0,3,27420
43901,81900,C,2,1,85150
43902,49300,A,1,1,51350
43903,55700,C,1,1,58950
43904,77900,B,0,1,80720
43905,76900,B,2,3,81150
43906,81700,A,0,2,84570
43907,69800,B,1,0,71800
43908,71100,A,0,1,73220
43909,84100,A,0,3,87720
43910,67300,A,1,1,69350
43911,76600,C,2,0,79100
43912,52600,C,1,2,56600
43913,11800,B,1,0,13800
43914,84100,A,2,0,85400
43915,33500,C,1,2,37500
43916,58600,A,1,2,61400
43917,67900,A,0,1,70020
43918,25200,A,2,0,26500
43919,25100,B,1,1,27850
43920,86300,A,1,1,88350
43921,44900,B,2,1,47650
43922,25700,B,1,1,28450
43923,16100,A,2,3,19650
43924,42000,A,0,0,43370
43925,68900,A,2,3,72450
43926,26000,C,0,1,29320
43927,89900,C,2,2,93900
43928,89300,C,2,3,94050
43929,64100,A,1,2,66900
43930,12300,B,2,2,15800
43931,14800,C,0,1,18120
43932,82100,A,1,2,84900
43933,77200,A,0,1,79320
43934,66300,C,2,2,70300
43935,21800,B,1,0,23800
43936,45500,A,0,0,46870
43937,18800,C,2,2,22800
43938,49200,A,2,1,51250
43939,88900,A,2,2,91700
43940,83100,C,0,0,85670
43941,89700,B,1,0,91700
43942,16800,A,0,3,20420
43943,30800,C,1,2,34800
43944,82300,B,0,2,85870
43945,43400,A,1,0,44700
43946,75200,A,0,0,76570
43947,37300,A,0,1,39420
43948,31700,A,1,0,33000
43949,59000,A,1,3,62550
43950,19100,C,2,3,23850
43951,29700,C,2,0,32200
43952,38200,C,2,2,42200
43953,19300,C,1,3,24050
43954,14300,C,1,2,18300
43955,55100,B,1,0,57100
43956,82200,A,2,1,84250
43957,11900,C,2,0,14400
43958,51400,B,1,1,54150
43959,21400,A,2,1,23450
43960,26400,C,2,1,29650
43961,83800,B,0,2,87370
43962,58300,B,0,2,61870
43963,87700,B,2,2,91200
43964,67800,B,1,1,70550
43965,61800,B,0,0,63870
43966,61500,B,1,3,65750
43967,37600,B,0,3,41920
43968,89000,A,2,3,92550
43969,80000,C,2,1,83250
43970,58600,C,0,3,63420
43971,30300,B,1,3,34550
43972,68500,B,1,1,71250
43973,76800,B,1,1,79550
43974,54800,C,1,0,57300
43975,88100,B,1,1,90850
43976,57400,B,1,1,60150
43977,83100,A,2,0,84400
43978,41600,C,1,1,44850
43979,60900,A,1,0,62200
43980,63000,A,2,2,65800
43981,58600,C,2,1,61850
43982,70000,A,1,0,71300
43983,80900,C,2,0,83400
43984,81200,C,0,1,84520
43985,47700,B,0,0,49770
43986,38800,C,1,0,41300
43987,23100,A,0,3,26720
43988,63900,C,0,0,66470
43989,50300,C,0,2,54370
43990,30900,A,1,2,33700
43991,72300,A,0,2,75170
43992,54200,B,0,1,57020
43993,83900,C,1,2,87900
43994,53000,A,1,0,54300
43995,11200,A,0,0,12570
43996,62400,A,0,0,63770
43997,36000,B,0,0,38070
43998,59600,A,0,0,60970
43999,55500,C,2,3,60250
44000,16800,A,1,1,18850
44001,21800,C,2,0,24300
44002,77500,A,1,3,81050
44003,74300,B,0,0,76370
44004,14500,B,2,0,16500
44005,64600,B,0,0,66670
44006,49200,B,1,0,51200
44007,53600,C,2,0,56100
44008,23700,B,2,1,26450
44009,52300,A,2,2,55100
44010,11900,C,2,0,14400
44011,26700,C,0,0,29270
44012,86200,A,0,3,89820
44013,55300,A,0,1,57420
44014,77400,B,2,0,79400
44015,22800,C,2,3,27550
44016,11200,B,1,1,13950
44017,88000,B,1,3,92250
44018,68100,A,2,1,70150
44019,16200,A,1,3,19750
44020,27300,A,1,3,30850
44021,52100,A,2,0,53400
44022,23300,C,2,3,28050
44023,70500,A,0,3,74120
44024,18900,C,2,0,21400
